userId,movieId,rating
84,349,0.16
84,350,0.16
84,356,1.16
84,357,0.16
84,368,-0.84
84,377,0.16
84,380,-0.84
84,420,-0.84
84,435,-0.84
84,440,0.16
84,454,0.16
84,457,0.16
84,474,0.16
84,480,-0.84
84,500,0.16
84,508,0.16
84,509,1.16
84,527,1.16
84,539,0.16
84,551,-0.84
84,586,-0.84
84,587,-0.84
84,590,0.16
84,592,-0.84
84,593,1.16
84,597,-0.84
84,608,1.16
84,708,-0.84
84,733,0.16
84,736,-0.84
84,788,-0.84
84,802,0.16
84,858,0.16
84,899,0.16
84,904,0.16
84,908,0.16
84,910,-0.84
84,912,0.16
84,919,1.16
84,923,0.16
84,953,-0.84
84,1028,0.16
84,1035,1.16
84,1036,-0.84
84,1073,0.16
84,1079,1.16
84,1090,0.16
84,1092,-0.84
84,1097,-0.84
84,1101,0.16
84,1136,0.16
84,1193,0.16
84,1196,0.16
84,1197,0.16
84,1198,0.16
84,1200,0.16
84,1203,0.16
84,1207,0.16
84,1208,1.16
84,1210,0.16
84,1213,-0.84
84,1214,-0.84
84,1219,0.16
84,1220,-0.84
84,1225,0.16
84,1230,0.16
84,1234,0.16
84,1246,0.16
84,1247,1.16
84,1258,0.16
84,1259,0.16
84,1265,-0.84
84,1270,-0.84
84,1276,1.16
84,1288,0.16
84,1291,-0.84
84,1302,0.16
84,1304,0.16
84,1307,1.16
84,1367,-0.84
84,1374,-0.84
84,1380,0.16
84,1387,0.16
84,1393,0.16
84,1394,0.16
84,5060,0.16
85,527,1.71
85,1207,1.71
85,1358,-2.29
85,1391,-2.29
85,1584,-0.29
85,1641,1.71
85,1704,-0.29
86,1,0.03
86,165,0.03
86,260,0.53
86,318,0.53
86,356,0.03
86,457,0.03
86,480,-0.97
86,588,0.03
86,590,0.03
86,595,0.03
86,648,0.53
86,780,-0.47
86,1097,0.03
86,1196,0.03
86,1210,0.03
86,1265,0.03
86,1721,-0.47
86,1961,0.03
86,2028,-0.47
86,2571,0.53
86,2628,-0.47
86,2762,0.03
86,2858,0.03
86,2959,-0.47
86,3578,0.03
86,3793,0.03
86,3996,-0.47
86,4226,0.53
86,4306,0.03
86,4886,0.03
86,4963,0.53
86,4993,0.03
86,5418,0.53
86,5445,0.03
86,5952,0.03
86,6373,0.03
86,6377,0.53
86,6539,0.03
86,7147,0.03
86,7153,0.03
86,7361,0.53
86,33679,1.03
86,33794,0.03
86,51662,-2.47
86,58559,0.53
86,59315,0.03
86,60069,-0.97
86,79132,0.03
87,1136,0.25
87,1584,-0.75
87,4973,0.25
87,5618,0.25
88,16,0.08
88,50,0.58
88,223,0.08
88,318,0.58
88,527,-0.42
88,1193,0.58
88,1358,-0.42
88,1625,-0.92
88,1732,0.58
88,1994,-0.92
88,2105,-0.92
88,2542,0.08
88,3897,-0.42
88,4226,-0.42
88,4262,0.08
88,4878,0.08
88,4963,0.08
88,4993,0.58
88,4995,0.08
88,5418,0.08
88,5952,0.58
88,5989,-0.42
88,5995,0.08
88,6502,0.08
88,6870,0.08
88,6874,0.08
88,7147,-0.92
88,7153,0.58
88,7438,0.08
88,8665,0.08
88,44191,0.08
88,46578,-0.42
88,48394,0.58
88,48516,-0.42
88,48774,0.08
88,54286,0.08
88,55820,0.08
88,58559,0.58
88,68157,0.08
88,79132,0.08
89,1,0.51
89,11,0.01
89,104,1.51
89,356,-1.99
89,357,0.01
89,588,-1.49
89,745,0.51
89,750,2.01
89,788,0.01
89,899,-0.99
89,910,-0.99
89,1079,0.51
89,1080,-1.49
89,1136,0.01
89,1148,-0.49
89,1197,-0.49
89,1230,-0.99
89,1234,-1.99
89,1265,-1.49
89,1270,-1.49
89,1278,-1.99
89,1288,1.01
89,1307,0.01
89,1394,-0.49
89,1485,0.01
89,1517,0.01
89,1580,-0.99
89,1682,-1.99
89,1732,0.01
89,1923,1.01
89,2324,2.01
89,2355,1.01
89,2395,-0.49
89,2424,-0.49
89,2539,-0.49
89,2599,0.51
89,2683,0.01
89,2706,1.51
89,2716,-0.99
89,2791,0.01
89,2918,-0.99
89,2987,-0.99
89,2997,0.51
89,3114,0.51
89,3175,0.01
89,3481,1.01
89,3751,1.51
89,3752,-0.99
89,3785,2.51
89,3948,1.51
89,3977,-1.99
89,4014,-0.99
89,4246,-0.99
89,4306,0.51
89,4447,0.01
89,4886,2.01
89,4973,-0.49
89,4979,-0.99
89,5218,1.51
89,5299,-0.49
89,5481,-0.49
89,6863,-0.99
89,6942,1.01
89,7293,-0.49
89,8360,2.01
89,30793,-0.49
89,33679,0.01
89,34162,0.01
89,46578,1.51
89,50872,2.51
89,52973,-0.49
89,54503,-0.49
89,56367,-0.49
89,59784,1.01
89,69122,1.01
89,71535,1.01
89,109374,1.01
90,1,-1.07
90,7,-0.07
90,17,0.93
90,25,0.93
90,32,-0.07
90,36,-0.07
90,141,-1.07
90,260,0.93
90,608,0.93
90,708,-1.07
90,780,-1.07
90,1073,-0.07
90,1356,-0.07
90,1358,0.93
91,1,0.52
91,2,-0.48
91,3,-0.48
91,6,1.52
91,10,0.02
91,16,1.02
91,19,-1.48
91,21,0.52
91,25,-1.48
91,32,0.52
91,36,-0.48
91,39,-1.98
91,47,1.02
91,50,1.02
91,95,-0.48
91,104,-1.98
91,110,0.52
91,111,0.52
91,112,-0.48
91,150,0.02
91,153,-1.48
91,158,-1.48
91,160,-1.48
91,161,0.02
91,163,1.52
91,165,-0.48
91,172,1.02
91,173,0.02
91,185,-1.48
91,186,-1.48
91,208,-0.98
91,223,-0.48
91,225,-0.48
91,231,-0.48
91,235,1.02
91,253,1.02
91,260,1.02
91,266,-0.48
91,288,0.02
91,292,0.02
91,293,0.52
91,296,1.02
91,316,0.52
91,318,-1.48
91,329,-1.48
91,337,-1.98
91,344,-0.48
91,349,-0.48
91,350,-0.48
91,353,1.52
91,356,-0.48
91,357,-1.98
91,364,0.02
91,367,0.02
91,368,-0.48
91,370,-0.48
91,377,-0.48
91,380,0.02
91,410,-0.48
91,420,-1.98
91,432,-2.48
91,434,-1.48
91,435,-1.98
91,442,-0.48
91,454,-0.48
91,457,0.52
91,466,-0.48
91,474,0.02
91,480,1.02
91,485,0.52
91,500,-0.98
91,520,0.02
91,539,-0.98
91,541,1.52
91,551,1.52
91,552,-0.48
91,553,0.02
91,555,0.02
91,586,-1.48
91,587,-0.98
91,588,0.02
91,589,0.52
91,590,0.02
91,592,1.52
91,593,1.02
91,594,-0.48
91,595,-0.48
91,597,-0.98
91,608,0.02
91,648,0.52
91,653,-0.98
91,708,-0.98
91,733,-0.48
91,736,-0.98
91,745,0.02
91,750,1.52
91,778,0.52
91,780,0.02
91,784,0.02
91,786,-0.98
91,802,0.02
91,858,1.52
91,903,0.52
91,904,-0.98
91,908,-0.48
91,912,0.52
91,919,-0.48
91,923,0.52
91,924,0.02
91,1028,-0.48
91,1035,-1.48
91,1036,0.52
91,1073,-0.48
91,1079,0.52
91,1080,0.52
91,1089,0.52
91,1092,1.02
91,1097,-0.48
91,1101,-0.48
91,1127,0.52
91,1136,1.52
91,1148,0.52
91,1193,0.52
91,1196,1.02
91,1197,1.52
91,1198,1.52
91,1199,0.52
91,1200,1.52
91,1201,1.02
91,1206,1.52
91,1207,-0.48
91,1208,-0.98
91,1210,0.52
91,1213,0.52
91,1214,1.52
91,1215,1.52
91,1219,1.52
91,1220,1.52
91,1221,0.52
91,1225,-0.48
91,1234,0.52
91,1240,1.02
91,1246,-1.48
91,1258,1.02
91,1259,-0.48
91,1265,0.52
91,1270,0.02
91,1276,-0.48
91,1278,1.02
91,1288,0.02
91,1291,0.52
91,1304,0.52
91,1307,-0.98
91,1356,0.02
91,1358,-0.48
91,1370,-0.48
91,1374,1.02
91,1377,-0.48
91,1380,-1.48
91,1387,1.52
91,1391,0.52
91,1393,-0.48
91,1394,-1.48
91,1407,0.52
91,1485,-0.98
91,1500,-0.48
91,1517,0.02
91,1527,0.52
91,1544,-0.48
91,1552,-0.48
91,1573,-0.48
91,1580,0.02
91,1584,-0.48
91,1608,-0.48
91,1610,1.02
91,1617,-0.98
91,1645,-0.48
91,1653,1.02
91,1676,0.52
91,1682,0.52
91,1704,-0.48
91,1748,1.02
91,1917,-0.98
91,1921,1.52
91,1923,-0.48
91,1954,1.52
91,1961,0.02
91,1968,-0.48
91,1994,0.52
91,2000,0.02
91,2001,-0.98
91,2011,-0.98
91,2012,-1.48
91,2019,1.02
91,2028,1.02
91,2054,-0.98
91,2081,-0.48
91,2100,-0.48
91,2115,0.02
91,2144,-1.48
91,2174,0.52
91,2194,0.02
91,2268,-0.48
91,2291,0.52
91,2302,-2.48
91,2353,-0.48
91,2355,0.02
91,2395,-2.48
91,2396,-1.48
91,2502,1.02
91,2529,0.52
91,2542,1.02
91,2571,1.52
91,2599,-0.98
91,2617,-0.48
91,2628,0.52
91,2641,0.02
91,2657,-0.48
91,2683,0.02
91,2692,0.52
91,2699,-0.98
91,2700,0.52
91,2706,-1.48
91,2710,0.52
91,2712,0.52
91,2716,1.02
91,2717,-0.48
91,2762,0.52
91,2791,1.02
91,2797,-0.48
91,2804,0.02
91,2916,1.02
91,2918,0.02
91,2947,1.02
91,2959,1.02
91,2985,1.02
91,2987,0.52
91,2997,0.02
91,3000,0.52
91,3081,1.52
91,3114,0.52
91,3147,-0.98
91,3175,0.02
91,3176,0.52
91,3408,-0.98
91,3421,0.02
91,3471,0.52
91,3481,-0.98
91,3535,0.52
91,3578,0.02
91,3623,-1.48
91,3671,1.02
91,3785,1.02
91,3793,0.52
91,3897,-1.98
91,3948,-1.48
91,3949,-0.48
91,3977,-1.48
91,3994,-1.48
91,3996,1.02
91,4027,0.52
91,4034,0.52
91,4226,1.02
91,4262,0.02
91,4306,1.52
91,4720,1.02
91,4878,0.52
91,4886,0.52
91,4896,0.52
91,4963,0.02
91,4979,-1.48
91,4993,1.02
91,5060,-1.48
91,5349,1.52
91,5378,0.52
91,5418,0.52
91,5445,0.02
91,5459,-0.98
91,5464,-0.98
91,5618,0.52
91,5669,-0.48
91,5679,0.52
91,5952,0.52
91,5989,-0.98
91,6333,0.52
91,6365,-0.48
91,6378,-0.48
91,6539,1.52
91,6863,-0.98
91,6874,0.52
91,7153,1.02
91,7438,0.52
91,8368,1.02
91,8636,1.52
91,8874,1.52
91,8961,1.02
92,1367,-1.25
92,2572,0.75
92,35836,0.25
92,51662,0.25
93,1,-1.44
93,2,0.56
93,10,-0.44
93,34,0.56
93,110,0.56
93,150,0.56
93,153,-0.44
93,158,-0.44
93,168,-0.44
93,173,-0.44
93,260,0.56
93,316,0.56
93,318,-0.44
93,329,0.56
93,339,-0.44
93,349,-0.44
93,356,0.56
93,357,-0.44
93,367,0.56
93,368,-0.44
93,380,0.56
93,434,0.56
93,480,0.56
93,527,0.56
93,539,-0.44
93,552,0.56
93,588,-0.44
93,590,0.56
93,593,0.56
93,648,-0.44
93,653,-0.44
93,733,-0.44
93,736,-0.44
93,1097,0.56
93,1265,0.56
93,1356,0.56
93,1377,-0.44
93,1552,-0.44
93,1580,0.56
93,1641,-0.44
93,1676,-0.44
93,1704,0.56
93,1721,0.56
93,1784,0.56
93,1917,0.56
93,1923,0.56
93,2006,-0.44
93,2012,-1.44
93,2028,0.56
93,2054,-0.44
93,2105,0.56
93,2167,-0.44
93,2174,-0.44
93,2268,0.56
93,2302,-0.44
93,2321,-0.44
93,2355,-0.44
93,2396,-0.44
93,2424,-0.44
93,2617,-0.44
93,2628,0.56
93,2797,-0.44
93,2916,0.56
94,2,0.96
94,10,-0.04
94,11,-0.04
94,17,-2.04
94,19,-1.04
94,21,-0.04
94,32,1.96
94,34,0.96
94,39,-2.04
94,44,-2.04
94,47,-1.04
94,95,-0.04
94,110,1.96
94,150,0.96
94,153,-0.04
94,160,-0.04
94,161,0.96
94,165,0.96
94,185,-1.04
94,208,-1.04
94,225,-0.04
94,231,-0.04
94,253,-2.04
94,266,-0.04
94,288,-1.04
94,292,-0.04
94,296,0.96
94,316,0.96
94,317,-0.04
94,318,1.96
94,329,0.96
94,337,-0.04
94,344,-0.04
94,356,-0.04
94,357,-2.04
94,364,0.96
94,367,-0.04
94,377,-0.04
94,380,-0.04
94,410,-0.04
94,420,-0.04
94,432,-0.04
94,434,-0.04
94,435,-2.04
94,457,0.96
94,480,0.96
94,500,-0.04
94,586,-0.04
94,587,-0.04
94,588,0.96
94,589,0.96
94,590,0.96
94,592,-0.04
94,593,-0.04
94,597,-1.04
95,7,-1.34
95,25,0.66
95,32,-0.34
95,34,-0.34
95,39,-0.34
95,260,0.66
95,293,0.16
95,480,-0.84
95,539,-0.34
95,541,0.66
95,589,-0.34
95,608,0.16
95,924,0.66
95,1036,0.66
95,1089,0.66
95,1196,0.66
95,1198,0.66
95,1200,0.16
95,1206,0.66
95,1208,0.66
95,1210,0.16
95,1214,-0.34
95,1221,0.66
95,1240,0.66
95,1247,0.16
95,1270,0.66
95,1291,-0.84
95,1307,0.66
95,1374,0.16
95,1527,0.66
95,1584,-0.34
95,1617,-0.34
95,1653,0.66
95,1748,-0.34
95,1921,0.16
95,1968,0.16
95,2028,0.66
95,2105,0.16
95,2115,0.16
95,2167,-1.34
95,2268,-0.34
95,2396,-0.34
95,2571,0.66
95,2640,0.16
95,2692,-0.34
95,2706,-0.34
95,2804,0.66
95,2985,-0.34
95,3033,-0.34
95,3527,0.16
95,3793,-0.34
95,3994,-1.34
95,4262,0.66
95,4370,-0.84
95,4878,-0.34
95,4973,0.66
95,4979,-0.34
95,5349,-0.34
95,5378,-0.34
95,5418,0.66
95,5445,-0.34
95,5464,-0.34
95,5618,0.16
95,5816,-1.34
95,5952,0.16
95,5956,-0.34
95,6016,0.66
95,6333,-0.34
95,6365,-0.34
95,6378,-0.84
95,6502,0.16
95,6711,0.16
95,6863,-0.34
95,6934,-0.34
95,6942,-0.34
95,7361,0.66
95,8636,0.16
95,8644,-0.34
96,1,0.91
96,34,0.91
96,50,0.91
96,110,0.91
96,150,0.91
96,260,0.91
96,296,0.91
96,367,0.91
96,377,0.91
96,380,-1.09
96,434,-0.09
96,454,-0.09
96,480,0.91
96,527,0.91
96,589,0.91
96,648,-1.09
96,733,-0.09
96,780,-1.09
96,788,-3.09
96,858,-0.09
96,1036,-1.09
96,1079,0.91
96,1089,0.91
96,1097,-0.09
96,1198,0.91
96,1200,0.91
96,1210,0.91
96,1214,0.91
96,1220,-1.09
96,1221,-0.09
96,1291,-0.09
96,1304,-0.09
96,1387,-0.09
96,1610,-0.09
96,1617,0.91
96,1625,-0.09
96,1721,-2.09
96,2000,-1.09
96,2028,-0.09
96,2054,-2.09
96,2115,0.91
96,2174,-0.09
96,2353,0.91
96,2396,-0.09
96,2571,-0.09
96,2628,-2.09
96,2716,0.91
96,2858,0.91
96,2947,-1.09
96,3033,-3.09
96,3175,0.91
96,3176,-0.09
96,3578,-0.09
97,377,-0.41
97,593,0.59
97,858,0.59
97,1193,-0.41
97,1210,0.59
97,1961,-2.41
97,2019,-1.41
97,2028,0.59
97,2571,0.59
97,3578,-0.41
97,3623,0.59
97,3717,-0.41
97,3793,0.59
97,3996,0.59
97,4011,0.59
97,4022,0.59
97,4025,-1.41
97,4306,0.59
97,4643,-0.41
97,4963,0.59
97,4993,0.59
97,5378,-0.41
98,1,0.3
98,356,0.8
98,364,-1.2
98,593,0.3
98,608,-0.2
98,858,-1.2
98,904,0.8
98,1036,0.8
98,1193,0.3
98,1197,0.8
98,1207,-0.2
98,1214,0.3
98,1219,0.8
98,1240,-3.2
98,1258,0.8
98,1270,-1.2
98,1704,-0.2
98,2324,-0.2
98,3114,0.3
98,4226,-0.2
98,4306,0.8
98,4720,0.8
98,4995,-0.2
98,5299,-0.7
98,5618,-0.2
98,6863,-0.2
98,7153,-2.7
98,8529,-0.7
98,8961,0.8
98,46578,0.8
98,47099,0.8
98,50872,0.8
98,74458,0.8
98,79132,-0.2
98,81845,0.8
98,109487,0.8
98,112852,-1.2
98,116797,0.8
98,122904,-0.7
98,134130,0.3
99,10,-0.23
99,145,-0.23
99,150,0.77
99,153,0.77
99,160,-2.23
99,161,-1.23
99,163,0.77
99,165,0.77
99,168,0.77
99,225,0.77
99,231,0.77
99,253,-0.23
99,266,-0.23
99,288,-1.23
99,292,0.77
99,293,0.77
99,296,0.77
99,316,-2.23
99,318,0.77
99,333,0.77
99,337,0.77
99,339,0.77
99,344,0.77
99,349,0.77
99,380,0.77
99,420,-2.23
99,434,-1.23
99,435,-2.23
99,555,-0.23
99,588,0.77
99,592,-0.23
100,3,-0.39
100,11,0.11
100,16,0.61
100,17,0.61
100,19,-2.89
100,62,0.11
100,95,0.61
100,104,-0.39
100,168,0.61
100,223,-0.39
100,235,-2.89
100,266,0.11
100,296,-0.39
100,356,0.11
100,357,0.11
100,368,0.61
100,377,0.11
100,380,-0.39
100,508,0.11
100,539,0.61
100,553,0.61
100,555,0.11
100,587,0.11
100,590,0.11
100,592,0.11
100,594,-0.89
100,597,0.61
100,648,0.11
100,899,0.61
100,919,0.61
100,923,-0.39
100,1028,0.61
100,1035,0.11
100,1101,1.11
100,1197,-0.39
100,1203,0.11
100,1213,-0.39
100,1220,-0.89
100,1225,-0.39
100,1246,0.61
100,1265,-0.39
100,1270,0.11
100,1278,0.61
100,1288,-1.89
100,1307,0.61
100,1380,0.11
100,1393,0.61
100,1407,0.11
100,1500,0.61
100,1517,0.11
100,1580,0.11
100,1639,-0.39
100,1777,0.61
100,1784,-0.39
100,1923,-0.39
100,1961,-0.39
100,1968,0.61
100,2005,0.61
100,2028,0.11
100,2100,-0.39
100,2291,0.11
100,2329,0.11
100,2396,0.61
100,2406,0.11
100,2502,0.61
100,2539,0.11
100,2671,0.61
100,2683,-0.39
100,2706,-0.39
100,2710,-1.89
100,2716,-0.39
100,2804,-0.39
100,3717,0.11
100,3753,0.61
100,3911,-0.39
100,4014,-0.89
100,4246,0.61
100,4308,0.61
100,4643,0.11
100,4995,0.11
100,5299,-0.39
100,5989,0.61
100,6377,0.11
100,8529,0.11
100,8636,0.61
101,223,0.18
101,370,-1.82
101,1127,0.18
101,1210,0.18
101,2395,1.18
101,2396,0.18
101,2502,-0.82
101,2599,1.18
101,2683,-0.82
101,2692,0.18
101,2694,-0.82
101,2700,0.18
101,2706,0.18
101,2712,1.18
101,2716,0.18
101,2762,0.18
101,2858,0.18
101,2959,1.18
101,2997,1.18
101,3081,0.18
101,3160,0.18
101,3175,0.18
101,3578,0.18
101,3623,-2.82
101,3717,0.18
101,3751,0.18
101,3752,-1.82
101,3793,0.18
102,3,1.54
102,6,-0.46
102,21,-0.46
102,39,-0.46
102,47,1.54
102,150,-0.46
102,153,-0.46
102,158,-0.46
102,160,-0.46
102,161,-0.46
102,163,-0.46
102,165,-0.46
102,172,-0.46
102,173,-1.46
102,186,-0.46
102,223,1.54
102,231,-0.46
102,253,-0.46
102,266,-0.46
102,288,0.54
102,293,-0.46
102,296,1.54
102,318,0.54
102,329,-1.46
102,344,0.54
102,349,0.54
102,350,-0.46
102,356,1.54
102,364,0.54
102,377,-0.46
102,380,-0.46
102,420,-0.46
102,432,-0.46
102,434,-0.46
102,440,-0.46
102,454,0.54
102,457,0.54
102,474,0.54
102,480,-0.46
102,500,0.54
102,539,-0.46
102,552,-0.46
102,553,0.54
102,586,0.54
102,588,0.54
102,589,0.54
102,590,0.54
102,592,-0.46
102,593,0.54
102,802,-0.46
103,1,0.01
103,2,0.01
103,5,0.01
103,16,1.01
103,19,-0.49
103,34,0.01
103,36,0.01
103,48,-0.49
103,50,0.01
103,70,-0.49
103,104,0.01
103,110,0.51
103,111,0.51
103,150,0.01
103,158,-0.49
103,216,0.01
103,260,0.01
103,296,1.01
103,317,0.01
103,318,1.01
103,337,0.01
103,344,-0.49
103,356,0.01
103,364,-0.99
103,367,-0.49
103,410,0.01
103,480,0.01
103,527,-0.49
103,539,-0.49
103,551,0.01
103,555,1.01
103,586,0.01
103,590,0.01
103,593,1.01
103,595,-0.99
103,596,0.51
103,608,0.01
103,661,0.01
103,750,-0.49
103,784,-0.99
103,858,0.51
103,912,1.01
103,923,0.01
103,924,0.01
103,953,0.01
103,1028,0.01
103,1035,0.01
103,1073,0.01
103,1089,0.51
103,1193,0.51
103,1196,0.51
103,1197,-0.49
103,1198,-0.49
103,1201,1.01
103,1206,1.01
103,1208,0.01
103,1210,-0.49
103,1213,1.01
103,1221,0.51
103,1222,1.01
103,1230,0.01
103,1247,0.51
103,1252,0.51
103,1258,0.01
103,1278,1.01
103,1282,-0.49
103,1288,0.01
103,1291,0.01
103,1358,0.01
103,1367,-0.49
103,1387,0.01
103,1394,0.51
103,1466,0.51
103,1610,-0.49
103,1682,0.51
103,1704,0.51
103,1729,0.51
103,1732,1.01
103,1921,0.51
103,1954,1.01
103,1961,1.01
103,1968,0.01
103,1994,0.01
103,2006,-0.49
103,2028,0.01
103,2054,-0.49
103,2078,0.01
103,2080,-0.49
103,2144,0.01
103,2174,0.01
103,2194,1.01
103,2291,0.51
103,2329,1.01
103,2396,1.01
103,2529,-0.49
103,2571,0.01
103,2628,-0.49
103,2706,-0.49
103,2710,-0.49
103,2712,0.51
103,2716,-0.49
103,2791,-0.49
103,2797,0.01
103,2804,1.01
103,2918,1.01
103,2959,1.01
103,2997,1.01
103,3081,0.01
103,3160,1.01
103,3176,0.01
103,3481,0.51
103,3535,0.51
103,3552,0.51
103,3671,0.01
103,3751,0.01
103,3949,1.01
103,4011,0.01
103,4027,1.01
103,4226,1.01
103,4262,1.01
103,4306,-0.49
103,4816,-0.49
103,4848,1.01
103,4886,-0.49
103,4896,-1.49
103,4973,1.01
103,4993,0.01
103,5010,0.01
103,5218,-0.49
103,5349,-0.99
103,5378,-0.99
103,5618,0.01
103,5669,-0.99
103,5816,-1.49
103,5952,-0.49
103,5956,1.01
103,6016,1.01
103,6373,-0.49
103,6377,-0.49
103,6539,0.51
103,6711,1.01
103,6870,0.51
103,6874,0.51
103,7153,0.01
103,7361,0.51
103,7438,1.01
103,8360,-0.99
103,8368,-1.99
103,8636,-0.99
103,8641,0.01
103,8961,-0.49
103,30793,-0.49
103,33493,-1.99
103,33794,0.51
103,35836,-0.49
103,40815,0.01
103,41566,-0.49
103,45722,0.01
103,48516,0.51
103,48780,0.51
103,50872,0.01
103,53125,0.51
103,54001,-1.49
103,55820,0.51
103,56367,-0.49
103,58559,1.01
103,59315,-2.49
103,59784,-0.99
103,60069,0.01
103,68157,1.01
103,68954,-0.49
103,69122,0.01
103,69844,-2.49
103,72998,-0.99
103,73017,0.01
103,77561,-3.49
103,78499,-0.99
103,79132,0.51
103,80463,0.01
103,81834,-1.99
103,88125,-1.99
103,89745,-0.99
103,91500,-0.49
103,91529,0.51
103,96079,0.01
103,99114,0.51
103,109374,0.01
103,109487,0.51
103,122882,0.01
104,2,-0.67
104,10,-0.67
104,39,0.33
104,47,-3.17
104,110,-2.67
104,260,-0.67
104,293,0.33
104,356,0.33
104,357,1.33
104,364,0.33
104,367,-0.67
104,380,-0.17
104,466,-0.17
104,500,-0.67
104,527,0.83
104,539,0.33
104,586,-0.67
104,588,0.33
104,592,-0.67
104,594,0.33
104,595,1.33
104,597,0.33
104,608,0.33
104,733,-0.67
104,745,1.33
104,780,0.33
104,783,-0.67
104,858,-2.17
104,919,-0.67
104,1136,0.83
104,1148,1.33
104,1206,-0.67
104,1220,0.33
104,1246,0.33
104,1247,0.33
104,1265,0.33
104,1270,-1.67
104,1275,-0.67
104,1288,0.33
104,1380,0.83
104,1391,-0.67
104,1517,-1.67
104,1580,-0.67
104,1641,0.33
104,1653,-0.67
104,1777,-0.17
104,2078,0.33
104,2080,-0.17
104,2081,0.33
104,2144,-0.67
104,2355,0.33
104,2396,-0.67
104,2424,0.83
104,2470,-0.67
104,2502,-0.67
104,2572,1.33
104,2628,-0.67
104,2671,1.33
104,2683,-0.67
104,2692,0.33
104,2701,-1.67
104,2987,0.33
104,3033,0.33
104,3175,0.33
104,3253,0.33
104,3408,0.33
104,3489,-0.17
104,3671,-0.17
104,3751,0.33
104,3911,-0.67
104,3977,-0.67
104,4018,-0.17
104,4226,0.33
104,4246,0.33
104,4306,0.83
104,4308,1.33
104,4447,0.33
104,4886,0.33
104,4896,0.83
104,4963,-0.17
104,4973,1.33
104,4993,-0.67
104,5218,-0.17
104,5299,0.33
104,5349,-0.17
104,5481,-1.67
104,5618,0.33
104,5816,0.83
104,5952,0.33
104,5991,1.33
104,6377,0.33
104,6539,-0.67
104,6711,-0.67
104,6942,0.83
104,7361,-1.17
104,8360,0.33
104,8368,0.33
104,8636,-0.17
104,8961,0.33
104,30793,0.83
104,40815,0.83
104,41566,0.83
104,46578,0.33
104,48780,0.83
104,50872,-0.17
104,53125,-0.67
104,54001,0.33
104,56367,0.33
104,68954,0.33
104,72998,-0.67
104,73017,-0.17
104,76093,0.33
104,81834,0.33
104,81845,0.33
104,91500,0.33
105,6,-0.04
105,16,0.46
105,32,-0.54
105,47,0.96
105,50,0.96
105,110,-0.54
105,111,0.46
105,260,-0.04
105,293,0.96
105,296,0.96
105,318,0.96
105,356,-0.54
105,527,-0.54
105,541,-0.04
105,589,-0.04
105,593,0.46
105,608,-0.04
105,750,-0.04
105,778,0.96
105,858,0.96
105,903,-0.04
105,904,0.46
105,912,-0.04
105,923,-0.04
105,924,-0.04
105,1089,0.96
105,1193,0.46
105,1198,-0.04
105,1199,-0.04
105,1201,-0.04
105,1203,0.46
105,1206,0.96
105,1207,-0.04
105,1208,0.96
105,1213,0.96
105,1214,-0.04
105,1219,0.46
105,1221,0.46
105,1222,-0.04
105,1225,0.96
105,1230,-0.04
105,1234,-0.04
105,1247,-0.04
105,1258,-0.04
105,1259,-0.04
105,1265,-0.04
105,1407,-0.04
105,1466,0.46
105,1617,0.46
105,1704,-0.04
105,2019,0.46
105,2028,0.96
105,2324,-0.54
105,2329,-0.04
105,2502,-1.04
105,2542,0.96
105,2571,-0.04
105,2700,-0.04
105,2712,0.46
105,2762,0.46
105,2858,0.96
105,2959,0.96
105,3052,-0.04
105,3081,-0.04
105,3147,0.96
105,3535,-0.54
105,3578,-0.04
105,3623,-0.04
105,3717,-0.54
105,3751,-0.54
105,3752,-0.54
105,3753,-0.54
105,3785,-0.04
105,3793,-0.54
105,3948,-0.54
105,3949,0.46
105,3977,-0.54
105,3996,-0.04
105,4011,0.96
105,4018,-0.54
105,4022,0.96
105,4025,-1.04
105,4027,-3.54
105,4226,-0.54
105,4262,0.46
105,4306,-0.04
105,4308,-0.54
105,4720,0.46
105,4776,-0.04
105,4878,0.96
105,4886,-0.54
105,4896,-0.54
105,4963,-0.04
105,4973,-0.04
105,4993,-0.04
105,4995,-0.04
105,5010,-0.04
105,5218,0.46
105,5349,-0.54
105,5378,-0.04
105,5418,-0.54
105,5445,-0.54
105,5459,-0.04
105,5464,-0.54
105,5481,-0.04
105,5618,-0.04
105,5679,-0.04
105,5816,-0.54
105,5952,-0.04
105,5956,-0.04
105,5989,0.46
105,5995,-0.04
105,6016,0.96
105,6333,-0.04
105,6365,0.46
105,6373,-0.04
105,6377,-0.54
105,6502,-0.04
105,6539,-0.04
105,6711,-0.54
105,6863,-0.54
105,6870,-0.04
105,6874,-0.04
105,6934,0.46
105,6942,-0.04
105,7143,-0.54
105,7147,-1.04
105,7153,0.46
105,7254,-0.04
105,7361,0.96
105,7438,-0.04
105,7458,-0.54
105,8360,-0.04
105,8361,-1.04
105,8368,-0.04
105,8464,-0.04
105,8529,-0.04
105,8636,-0.54
105,8641,-1.04
105,8644,-0.54
105,8665,-0.54
105,8874,-0.54
105,8961,-0.54
105,30707,-0.04
105,30749,-0.04
105,30793,-0.04
105,32587,0.46
105,33493,-0.04
105,33794,-0.04
105,34048,-0.54
105,35836,-1.04
105,40815,-1.04
105,41566,-0.54
